time,latitude,longitude,altitude,activity_name,delta_dist_km,delta_time,delta_time_h,delta_height_m,speed_kmh,dist_cumulative_sum,time_cumulative_sum,height_cumulative_sum
2017-04-15 03:29:54+00:00,54.963105,23.909477,72.0,Kedainiai_100,0.02026410260929023,,0.0033333333333333335,0.0,6.079230782787068,40.87761322206276,6.98833333333316,27.200000000000003
2017-04-15 03:30:06+00:00,54.962962,23.90925,72.0,Kedainiai_100,0.021559964519859188,,0.0033333333333333335,0.0,6.467989355957756,40.89917318658262,6.991666666666493,27.200000000000003
2017-04-15 03:30:20+00:00,54.962802,23.9091,71.2,Kedainiai_100,0.020237794491327704,,0.0038888888888888888,-0.7999999999999972,5.204004297769981,40.91941098107395,6.995555555555382,26.400000000000006
2017-04-15 03:30:21+00:00,54.962794,23.909092,71.0,Kedainiai_100,0.0010274817150217695,,0.0002777777777777778,-0.20000000000000284,3.69893417407837,40.92043846278897,6.9958333333331595,26.200000000000003
2017-04-15 03:30:22+00:00,54.962783,23.909075,71.0,Kedainiai_100,0.0016386713730085177,,0.0002777777777777778,0.0,5.899216942830663,40.92207713416198,6.996111111110937,26.200000000000003
2017-04-15 03:30:35+00:00,54.962642,23.908859,71.0,Kedainiai_100,0.02092374606528793,,0.003611111111111111,0.0,5.794268141156659,40.94300088022727,6.999722222222048,26.200000000000003
2017-04-15 03:30:48+00:00,54.962504,23.908627,70.6,Kedainiai_100,0.021373841849320032,,0.003611111111111111,-0.4000000000000057,5.918910050580932,40.964374722076585,7.003333333333159,25.799999999999997
2017-04-15 03:31:01+00:00,54.962369,23.908403,71.6,Kedainiai_100,0.020778005984819114,,0.003611111111111111,1.0,5.753909349642217,40.9851527280614,7.00694444444427,26.799999999999997
2017-04-15 03:31:14+00:00,54.962233,23.908167,71.2,Kedainiai_100,0.02139470781442981,,0.003611111111111111,-0.3999999999999915,5.924688317842102,41.00654743587583,7.0105555555553805,26.400000000000006
2017-04-15 03:31:26+00:00,54.962086,23.907951,70.8,Kedainiai_100,0.021429490765871178,,0.0033333333333333335,-0.4000000000000057,6.428847229761353,41.0279769266417,7.013888888888713,26.0
2017-04-15 03:31:39+00:00,54.961939,23.907752,71.4,Kedainiai_100,0.020743140421180473,,0.003611111111111111,0.6000000000000085,5.744254270480747,41.04872006706288,7.017499999999824,26.60000000000001
2017-04-15 03:31:52+00:00,54.961795,23.90754,70.2,Kedainiai_100,0.021009106896412572,,0.003611111111111111,-1.2000000000000028,5.817906525160405,41.069729173959296,7.021111111110935,25.400000000000006
2017-04-15 03:32:04+00:00,54.961672,23.907298,70.2,Kedainiai_100,0.020682867161025877,,0.0033333333333333335,0.0,6.204860148307763,41.090412041120324,7.024444444444268,25.400000000000006
2017-04-15 03:32:12+00:00,54.961593,23.907143,70.0,Kedainiai_100,0.013263462817429985,,0.0022222222222222222,-0.20000000000000284,5.968558267843493,41.10367550393775,7.0266666666664905,25.200000000000003
2017-04-15 03:32:25+00:00,54.961469,23.906886,69.6,Kedainiai_100,0.02148385479874235,,0.003611111111111111,-0.4000000000000057,5.9493751750363435,41.1251593587365,7.030277777777601,24.799999999999997
2017-04-15 03:32:38+00:00,54.961338,23.90665,69.0,Kedainiai_100,0.02100474455216467,,0.003611111111111111,-0.5999999999999943,5.816698491368678,41.14616410328866,7.033888888888712,24.200000000000003
